Serial # of the imaged chromosome,ID # of the imaged TAD,x(um),y(um),z(um)
67,21,16.094456,26.80211,1.983414
67,22,15.803416,26.555398,2.111828
67,23,14.937157,27.621404,2.412098
67,24,14.647037,27.603421,2.682209
67,25,14.448827,27.367149,2.189404
67,26,14.123702,27.232754,2.036308
67,27,14.81672,26.695495,2.209332
67,28,,,
67,29,14.95399,26.434338,2.142947
67,30,14.939803,26.217248,2.350307
67,31,14.903055,26.206764,2.834678
67,32,15.043575,25.808348,2.388079
67,33,15.330789,25.828633,2.220728
67,34,15.917664,25.691973,2.045019
68,1,31.423949,10.066396,2.087792
68,2,30.735849,9.540787,2.845908
68,3,31.194854,10.531912,3.379817
68,4,31.1861,9.541907,2.973087
68,5,,,
68,6,,,
68,7,30.874348,8.881126,2.711737
68,8,30.718856,9.121518,2.954084
68,9,30.280057,8.745,2.821362
68,10,30.257648,9.210289,3.231966
68,11,30.326518,9.189864,3.355033
68,12,32.409983,8.714426,2.192896
68,13,32.172606,8.763935,2.147376
68,14,31.827653,9.259922,2.707412
68,15,30.711264,9.450389,2.670966
68,16,29.969657,9.459893,2.618191
68,17,30.292287,9.906359,2.368448
68,18,30.511032,10.245894,2.527707
68,19,30.663617,10.583617,2.395127
68,20,30.309093,10.571374,2.333895
68,21,30.062996,10.705996,2.247255
68,22,30.518757,10.4969,2.168356
68,23,,,
68,24,30.497252,9.781946,2.216293
68,25,31.476556,8.972102,2.840547
68,26,31.357563,9.346969,2.541209
68,27,30.875191,9.583609,2.343934
68,28,,,
68,29,31.073229,10.511406,2.141007
68,30,29.934284,9.172944,2.72267
68,31,30.47053,9.9828,2.265122
68,32,30.215645,10.40291,2.311108
68,33,30.259254,10.103136,2.408767
68,34,30.142099,9.85309,1.986188
69,1,35.350145,11.39003,1.723778
69,2,35.072067,11.415561,2.185486
69,3,34.986679,11.751675,1.992814
69,4,35.712999,11.022654,3.469436
69,5,36.04741,11.19553,3.467056
69,6,34.91905,11.077517,3.641117
69,7,35.430778,10.719167,3.464144
69,8,34.946688,11.113,2.991902
69,9,34.746737,11.062265,3.443602
69,10,35.179236,10.792123,3.140563
69,11,35.510403,10.917258,3.266056
69,12,35.560027,11.300667,3.140788
69,13,35.451268,11.686135,3.132808
69,14,35.117213,11.61551,3.249561
69,15,34.641225,11.760257,3.178774
69,16,34.477048,12.280755,2.774686
69,17,34.419859,12.035044,2.868895
69,18,34.560955,11.581298,2.780713
69,19,34.207637,11.560513,2.896317
69,20,34.669039,11.387113,2.755893
69,21,34.502832,10.891586,3.041195
69,22,34.709247,10.690487,3.428982
69,23,35.038692,10.471214,3.619423
69,24,35.027293,10.681793,3.581779
69,25,35.780738,11.225624,3.628176
69,26,35.743685,11.547945,3.439304
69,27,35.778848,11.700536,3.212548
69,28,35.496674,12.037205,3.404803
69,29,,,
69,30,34.823766,11.964142,2.766711
69,31,35.45943,11.997695,2.746243
69,32,35.102763,12.198944,2.690849
69,33,35.172704,12.477291,2.579206
69,34,,,
70,1,19.976032,19.126788,0.956398
70,2,18.838685,20.05721,0.950892
70,3,19.803138,20.487202,0.819121
70,4,20.319654,20.17504,1.186279
70,5,20.15679,20.123599,1.178503
70,6,19.557529,20.573116,1.055166
70,7,19.959836,20.434768,1.695244
70,8,19.915375,20.03508,1.894446
70,9,19.963292,20.298199,1.82707
70,10,20.474424,20.422479,1.44612
70,11,20.139893,19.535127,1.10878
70,12,20.565256,19.9185,1.359051
70,13,20.767883,19.851414,1.189875
70,14,20.645556,19.611978,1.392198
70,15,20.861352,19.547202,1.051262
70,16,21.22315,19.903414,1.900126
70,17,20.972677,20.199695,1.881345
70,18,21.529351,20.180839,1.92802
70,19,21.913729,20.42147,2.060775
70,20,22.359158,20.040127,1.744962
70,21,22.522518,20.223947,1.336849
70,22,22.226742,19.914298,1.407744
70,23,21.959588,19.557198,1.014085
70,24,21.502107,19.775941,1.473173
70,25,20.987602,19.917989,1.230096
70,26,21.388325,20.161386,1.366031
70,27,21.200787,19.881413,1.406218
70,28,21.184101,19.906841,1.143221
70,29,21.765194,19.901949,1.83189
70,30,22.659531,20.399475,1.824442
70,31,22.668797,20.737717,1.968755
70,32,23.044288,20.771462,1.911767
70,33,,,
70,34,23.146403,20.674685,1.731723
71,1,19.303361,23.851578,1.065095
71,2,18.588392,24.257661,2.090761
71,3,18.840832,25.044749,1.859376
71,4,18.435239,24.451203,1.588593
71,5,18.325774,25.004934,1.539598
71,6,18.356962,24.208388,1.245874
71,7,18.471648,25.390117,1.890079
71,8,18.096197,26.095157,2.340403
71,9,18.246272,25.83937,1.983397
71,10,17.352766,25.022497,2.182185
71,11,16.862206,25.037617,2.597937
71,12,17.084084,24.761504,2.667855
71,13,16.945233,24.86039,2.567035
71,14,17.349485,24.606138,2.258802
71,15,17.334413,24.391662,2.538264
71,16,17.714308,24.092321,2.318361
71,17,18.309967,23.878146,2.142891
71,18,18.434798,24.127104,2.072073
71,19,18.052008,24.455771,1.809742
71,20,18.084284,24.269083,2.205917
71,21,18.201631,24.466612,2.473234
71,22,18.435788,24.347421,2.285245
71,23,18.428315,23.779462,2.186556
71,24,19.088184,23.939072,2.072555
71,25,18.248023,24.148999,1.993372
71,26,18.126281,23.44954,1.819103
71,27,18.264781,23.474481,1.551561
71,28,18.371637,23.455239,1.365297
71,29,17.742307,23.912807,2.048338
71,30,17.529358,23.966277,1.665151
71,31,17.412242,23.642208,1.458893
71,32,,,
71,33,17.048892,24.517676,2.008623
71,34,17.686506,24.556344,2.009004
72,1,23.514059,27.704644,2.467092
72,2,22.799802,28.282779,2.591984
72,3,23.233732,27.937446,2.302014
72,4,23.521934,29.219859,2.606056
72,5,22.744875,28.803937,2.754387
72,6,22.122533,28.889103,2.512649
72,7,22.32115,28.450215,2.470368
72,8,21.954791,27.925786,1.760565
72,9,22.087714,28.027538,2.152413
72,10,22.578439,27.507993,2.24833
72,11,22.472328,27.39223,2.584275
72,12,22.194748,27.828937,2.409099
72,13,22.256063,27.112969,2.401577
72,14,22.233867,26.601801,2.290663
72,15,22.513181,26.583918,2.702943
72,16,22.156002,26.65265,2.38954
72,17,22.539724,26.071079,2.470586
72,18,22.56866,26.403991,2.397947
72,19,22.840323,26.073419,2.299343
72,20,22.831392,26.723813,2.301982
72,21,23.235419,26.636905,2.332248
72,22,23.054463,27.347182,2.449137
72,23,22.74687,27.473571,2.663549
72,24,22.885235,27.563059,2.205174
72,25,23.261632,28.186578,2.842072
72,26,22.827743,28.488028,2.762241
72,27,22.955327,27.995331,2.284463
72,28,23.191222,27.87227,2.150784
72,29,23.320992,27.322103,2.024541
72,30,22.452454,27.883266,2.225639
72,31,22.83946,27.991162,1.930112
72,32,22.864183,27.550873,1.928692
72,33,23.264513,27.081357,2.231474
72,34,22.582247,27.797999,2.230079
73,1,15.554626,11.152109,1.352835
73,2,15.573249,9.97623,1.125704
73,3,14.974853,9.659337,1.270418
73,4,15.125545,10.693279,1.024018
73,5,14.964143,10.893232,1.369822
73,6,15.257195,11.333396,0.943324
73,7,14.680708,11.940211,0.923455
73,8,15.173346,11.639227,2.003365
73,9,15.168079,11.994499,1.859528
73,10,15.035475,11.608106,1.172593
73,11,15.213763,11.488131,1.060269
73,12,15.644844,11.84324,1.094922
73,13,16.164154,11.645079,1.285987
73,14,16.345014,11.814701,0.990274
73,15,16.87064,11.368838,1.253224
73,16,16.704708,11.365577,1.35229
73,17,16.897591,11.406712,1.65109
73,18,16.991812,11.759755,1.528813
73,19,16.53001,11.886538,1.417747
73,20,16.049322,12.06869,1.486356
73,21,15.475256,12.346357,1.580104
73,22,15.245178,12.621922,1.25471
73,23,15.054769,12.450923,1.053886
73,24,15.421903,11.905458,1.484318
73,25,15.98869,11.220344,1.210935
73,26,16.093731,11.296366,1.271459
73,27,16.034634,11.467409,1.084127
73,28,16.304478,11.380526,1.04454
73,29,17.051301,10.772653,1.763211
73,30,17.184308,10.490169,1.703267
73,31,17.351344,9.892327,1.964395
73,32,17.645211,9.305235,2.611704
73,33,17.496542,9.127354,2.204327
73,34,17.784501,8.838709,2.423531
74,1,12.775902,20.288876,2.451064
74,2,11.760342,20.198306,2.595554
74,3,12.16565,20.726413,2.562436
74,4,12.524149,20.872251,2.557185
74,5,12.480844,21.476194,2.589888
74,6,12.042935,21.516051,2.48411
74,7,10.899092,20.823393,2.461133
74,8,10.492452,20.973953,1.92858
74,9,10.813117,20.875148,2.068475
74,10,10.520961,20.582177,1.969831
74,11,10.99135,20.496404,2.472281
74,12,11.316493,20.735181,2.556386
74,13,10.91896,21.304015,2.277562
74,14,10.583727,21.271551,2.137381
74,15,10.569404,21.834067,2.171628
74,16,10.424591,21.95408,2.041913
74,17,10.468925,21.527887,1.772719
74,18,10.628339,21.413143,1.910667
74,19,11.115823,21.239982,2.1173
74,20,11.02122,21.43127,2.149045
74,21,11.339143,21.505714,2.331582
74,22,11.528371,21.180255,2.297109
74,23,11.454478,21.31422,2.589389
74,24,11.520719,21.766593,2.345229
74,25,13.00747,22.016252,2.8371
74,26,12.934709,21.642931,2.904656
74,27,12.982162,21.526931,2.972611
74,28,12.712188,21.168394,2.807753
74,29,11.958388,20.762825,2.246483
74,30,11.863929,20.224575,2.257419
74,31,12.18252,19.427517,2.662687
74,32,12.903299,19.109545,2.329454
74,33,12.358577,18.911598,1.902455
74,34,12.361712,18.949489,1.67254
75,1,,,
75,2,15.636178,17.418336,1.251392
75,3,15.336112,18.04701,1.603692
75,4,16.038822,16.854124,1.105598
75,5,15.60857,18.200289,1.092503
75,6,15.819703,18.325679,1.05396
75,7,15.930863,18.71837,1.091022
75,8,15.656207,19.372318,1.844035
75,9,15.845964,19.196407,1.689875
75,10,15.547926,19.343403,1.802792
75,11,15.55054,19.141613,1.305126
75,12,15.522365,19.490546,1.067882
75,13,15.810144,19.534804,1.149322
75,14,15.909866,19.916197,1.523775
75,15,16.398998,19.592994,1.065428
75,16,16.158178,19.385516,1.334051
75,17,16.064527,18.999544,1.31651
75,18,15.691734,18.649737,1.369889
75,19,15.733517,18.93574,1.99415
75,20,15.004326,18.807323,2.212251
75,21,15.014268,18.750389,1.911757
75,22,15.584854,18.759287,2.236102
75,23,15.420265,18.505178,2.124891
75,24,15.377494,18.546161,1.681406
75,25,16.324703,18.399376,1.090846
75,26,16.198168,17.663137,2.188473
75,27,16.165544,17.798142,2.244036
75,28,16.93617,19.019986,2.20011
75,29,17.420151,19.11688,1.958988
75,30,16.812394,19.292985,1.843557
75,31,16.976134,19.248009,1.666803
75,32,16.277359,19.119397,2.329372
75,33,16.083923,19.134477,1.643707
75,34,16.169848,18.897199,1.305173
76,1,24.959636,17.35522,1.146839
76,2,,,
76,3,24.438449,17.251389,0.980957
76,4,24.412467,17.924985,1.150092
76,5,24.444784,17.677446,1.538304
76,6,24.922807,18.039407,1.108132
76,7,25.136797,18.571126,1.37342
76,8,25.378566,19.674257,1.603946
76,9,25.143268,19.133837,1.747538
76,10,25.616061,19.704418,1.413926
76,11,25.687534,19.258631,1.087646
76,12,25.488434,19.679438,0.997607
76,13,25.972149,19.874355,0.940621
76,14,25.961647,19.693989,1.414655
76,15,26.027736,18.983721,1.121259
76,16,26.475229,19.381126,1.352287
76,17,26.519726,19.529025,1.656777
76,18,26.236838,19.429489,1.685092
76,19,26.912344,19.129552,1.932885
76,20,26.560049,19.072753,1.269303
76,21,26.379629,19.148356,1.56907
76,22,25.594945,19.052084,1.432352
76,23,25.295041,18.969743,1.481847
76,24,25.779886,19.317468,1.406653
76,25,25.213787,18.765442,1.202046
76,26,25.965916,19.240435,1.742865
76,27,25.49678,18.972604,1.915022
76,28,25.053117,19.012463,1.968241
76,29,24.153686,17.835577,2.2411
76,30,24.304263,18.021179,2.02588
76,31,24.582666,17.98645,1.923628
76,32,24.328813,17.787503,2.151367
76,33,24.35769,17.323839,2.315676
76,34,24.025616,17.845505,2.281657
77,1,17.963372,18.199719,2.266598
77,2,19.545063,20.156511,1.406005
77,3,19.342255,20.378715,1.098764
77,4,18.155708,20.38671,1.049867
77,5,17.340895,20.109671,1.30094
77,6,17.805346,19.760494,1.148144
77,7,18.664986,19.8105,1.244557
77,8,18.450343,19.383782,1.251771
77,9,18.554415,19.962795,1.350892
77,10,18.192856,19.787302,1.374545
77,11,17.997338,19.44216,1.231053
77,12,18.375761,20.003239,1.08998
77,13,18.48871,19.137503,1.008663
77,14,18.59112,18.872089,1.390929
77,15,17.628167,18.742775,1.874667
77,16,17.975778,18.616657,2.017443
77,17,18.98313,18.63978,1.755122
77,18,18.884421,18.306466,1.98641
77,19,18.291945,18.082103,2.139383
77,20,18.41558,17.432772,1.976851
77,21,18.411427,17.864608,2.098534
77,22,18.149385,17.720372,1.801574
77,23,18.003491,18.952829,1.103158
77,24,17.956528,19.27562,1.473341
77,25,18.406697,19.353005,1.108408
77,26,18.931317,18.909264,1.25891
77,27,19.144584,18.896488,1.507117
77,28,19.241909,18.481485,1.664582
77,29,19.96631,18.816147,1.607775
77,30,20.246579,18.632419,1.944165
77,31,20.358837,18.32022,2.197623
77,32,19.848758,18.66557,1.925022
77,33,,,
77,34,19.358327,18.880521,1.722732
78,1,16.639783,20.354624,1.270194
78,2,17.22851,20.334565,1.168894
78,3,16.709956,20.043042,1.139961
78,4,17.572988,19.487485,1.005858
78,5,17.80069,19.414238,1.299785
78,6,17.639227,20.174793,1.16268
78,7,18.101844,19.737714,1.143432
78,8,17.837778,19.823545,1.744629
78,9,17.482058,19.958641,1.531419
78,10,17.199843,19.721808,1.668507
78,11,17.354821,19.601833,1.548956
78,12,16.871369,19.628165,1.308159
78,13,16.816476,19.473723,1.219391
78,14,16.367772,18.933453,1.642565
78,15,16.27543,19.002112,1.223599
78,16,16.106201,18.867273,1.576701
78,17,16.226706,18.996532,1.964364
78,18,15.959437,18.85308,2.011255
78,19,16.502563,18.785022,2.170795
78,20,15.995566,19.065884,2.257652
78,21,16.138322,19.324507,1.922732
78,22,16.279314,19.156361,1.873984
78,23,15.912758,19.515649,1.832383
78,24,15.846562,19.345933,1.538837
78,25,16.662166,20.640164,1.139147
78,26,16.611711,21.082396,1.289326
78,27,16.660271,21.054879,1.769503
78,28,16.675184,20.818353,2.002549
78,29,17.02168,20.939325,1.703163
78,30,16.959786,20.535028,2.288679
78,31,16.979675,20.092121,2.216236
78,32,16.466541,19.274374,2.446212
78,33,16.743074,19.595493,1.704098
78,34,17.212705,20.389278,2.012084
79,1,21.30162,24.220909,3.003957
79,2,19.86088,24.112541,2.852371
79,3,19.605649,23.862687,2.649649
79,4,20.626741,23.44261,2.570305
79,5,20.310325,23.607331,2.957598
79,6,19.79952,23.397301,2.734694
79,7,19.706953,23.470147,2.816837
79,8,19.611317,23.020916,2.02713
79,9,19.435208,23.286092,2.364697
79,10,20.016127,22.562575,2.762813
79,11,,,
79,12,20.04338,22.790188,3.104271
79,13,19.800429,24.339914,1.810751
79,14,20.509854,23.07004,2.77115
79,15,20.716716,23.549581,3.048351
79,16,20.78618,23.073294,2.410247
79,17,20.565313,23.011906,2.651709
79,18,20.511083,23.315042,2.471984
79,19,20.287939,23.025204,2.356338
79,20,19.973763,23.089235,2.630498
79,21,20.500246,23.513081,2.514102
79,22,20.234443,23.561949,2.610355
79,23,20.042097,23.65017,2.879852
79,24,19.607666,23.961811,2.397053
79,25,19.407402,23.999153,2.639427
79,26,19.270647,23.758186,2.683035
79,27,19.290284,23.563874,2.717241
79,28,19.00286,23.694988,2.96343
79,29,19.351799,23.109551,2.198933
79,30,19.41841,22.998707,2.18063
79,31,19.478151,22.333602,2.340273
79,32,19.501113,21.791476,2.077084
79,33,19.228441,21.994768,1.978292
79,34,19.164487,22.525358,1.966461
80,1,,,
80,2,13.767341,16.733128,3.196322
80,3,14.047552,16.549159,3.175468
80,4,13.770454,16.632371,2.933535
80,5,12.821239,15.968304,2.916394
80,6,13.356538,16.131171,3.139425
80,7,14.232121,16.041941,3.263345
80,8,13.94742,15.73316,2.84788
80,9,14.141156,15.761961,2.664996
80,10,14.933207,16.033731,2.707379
80,11,14.642127,16.070612,3.088666
80,12,14.590818,16.25187,2.924998
80,13,14.685274,15.971302,2.698484
80,14,14.136544,15.659231,2.096711
80,15,14.407787,15.307218,2.117348
80,16,14.167863,15.461966,1.86746
80,17,13.748093,15.30584,2.118991
80,18,14.02086,15.086274,1.854416
80,19,13.626319,15.148298,1.814558
80,20,13.606637,15.448611,2.077497
80,21,13.67548,15.703669,2.211805
80,22,13.334084,15.599205,2.254752
80,23,14.351394,16.043434,2.284269
80,24,14.66914,16.51018,2.662387
80,25,12.75362,17.346906,2.604523
80,26,12.655513,17.649742,2.428282
80,27,13.132816,17.927485,2.109396
80,28,13.928005,18.104489,2.020693
80,29,14.351663,17.898723,2.145024
80,30,14.528398,17.327635,2.492601
80,31,14.537002,16.768077,2.282588
80,32,,,
80,33,14.452187,15.37029,2.350641
80,34,15.314914,16.527679,1.915787
81,1,20.055091,18.289955,1.132937
81,2,20.59253,18.384052,1.658217
81,3,20.786553,18.306138,1.148647
81,4,20.560406,19.10995,1.205656
81,5,21.047096,18.893065,1.20127
81,6,20.480397,18.993432,0.965048
81,7,20.74946,19.587674,0.98906
81,8,20.654337,19.708703,1.645476
81,9,20.612136,19.685181,1.908453
81,10,20.921891,19.326757,1.769861
81,11,20.666189,19.310499,1.638601
81,12,20.13289,19.099741,1.794889
81,13,19.896954,18.851989,1.066749
81,14,19.466091,19.029224,1.06191
81,15,19.683208,19.32847,1.22204
81,16,19.858255,19.745158,1.996199
81,17,19.830044,19.847945,2.154565
81,18,20.646354,19.304461,2.49341
81,19,20.564311,19.495182,2.351683
81,20,20.625648,19.395119,2.311973
81,21,20.403012,19.070373,2.469027
81,22,20.592926,19.157235,2.454266
81,23,21.36312,18.511474,1.072009
81,24,21.626784,19.021707,1.358809
81,25,21.943736,18.349567,1.207497
81,26,21.767384,18.116813,1.103687
81,27,21.525547,18.001815,1.144265
81,28,21.407017,18.092241,1.093336
81,29,21.11412,18.025617,1.561123
81,30,21.254277,18.479988,1.671813
81,31,21.343686,19.005353,1.663949
81,32,21.429531,19.127473,1.91479
81,33,21.597573,19.338928,1.94798
81,34,21.458652,19.644696,2.238909
82,1,26.010259,14.71018,1.04823
82,2,25.329154,15.386075,0.967476
82,3,25.216646,15.123638,1.161963
82,4,24.292969,15.308638,0.974947
82,5,24.274282,15.914427,1.148474
82,6,24.280497,15.924655,0.96648
82,7,25.09446,15.603019,1.268059
82,8,25.335432,16.641903,1.287568
82,9,25.256986,15.473642,1.662336
82,10,24.992244,15.103494,1.37559
82,11,24.768136,14.835033,0.819861
82,12,24.761297,15.335275,0.941028
82,13,24.455672,15.051111,1.208036
82,14,23.949536,15.39158,1.150851
82,15,24.058591,15.252873,1.500824
82,16,24.37646,15.093151,1.518807
82,17,24.085874,15.36017,1.68178
82,18,23.752835,15.284852,1.726306
82,19,23.893326,15.019038,1.647648
82,20,24.866541,15.09379,1.867332
82,21,24.795586,14.728511,1.955486
82,22,24.781225,15.075186,1.705741
82,23,24.473829,14.808684,1.161568
82,24,24.586625,15.563666,1.565166
82,25,24.556173,15.332954,0.963993
82,26,24.49185,15.650074,1.034498
82,27,24.516506,16.092587,1.066294
82,28,24.431151,15.999511,0.903627
82,29,24.782169,16.199694,1.491261
82,30,24.474882,15.819351,1.603755
82,31,24.575288,15.913446,1.181118
82,32,24.853201,15.438677,1.46784
82,33,25.090609,15.650879,2.118722
82,34,24.864752,15.59316,2.416649
83,1,,,
83,2,23.075686,15.706994,1.20094
83,3,22.972917,15.679302,1.850971
83,4,24.175309,15.257934,1.120786
83,5,24.224285,16.467364,1.159936
83,6,23.336211,16.173823,2.260879
83,7,24.343141,17.086827,1.353926
83,8,24.385396,16.787478,1.666312
83,9,24.520332,16.915386,1.793689
83,10,24.636336,17.174564,1.973817
83,11,24.745938,16.735756,1.03035
83,12,24.825357,16.888591,0.997764
83,13,25.0788,16.71385,1.0655
83,14,23.932949,16.364418,1.607234
83,15,24.026886,16.53008,1.96247
83,16,23.430827,16.562558,2.12601
83,17,23.427713,16.640481,2.387052
83,18,23.455125,16.354738,2.261248
83,19,23.892218,16.123849,3.022012
83,20,23.583712,16.512579,3.268266
83,21,23.304069,16.273956,2.620773
83,22,23.161728,16.101156,2.533372
83,23,23.362854,16.031051,2.564218
83,24,23.480033,16.189322,2.16679
83,25,23.912341,15.612767,1.163055
83,26,24.58072,16.385625,1.103337
83,27,24.49189,16.676192,1.980958
83,28,24.746416,16.598084,2.37089
83,29,24.386825,16.485264,3.070146
83,30,24.015274,16.631276,2.937978
83,31,23.811828,15.840807,2.615218
83,32,22.955076,15.521957,2.695578
83,33,22.941304,16.064586,2.636107
83,34,22.92446,16.650013,2.931321
84,1,23.155452,20.396661,1.569818
84,2,23.564864,20.038774,1.414056
84,3,23.441152,19.922546,1.350322
84,4,23.978245,20.234807,1.286381
84,5,24.064068,20.35789,1.813035
84,6,24.15717,19.925309,1.314794
84,7,23.927027,20.595171,2.183201
84,8,24.121897,20.319015,2.426051
84,9,24.289152,20.111535,2.252121
84,10,23.929135,20.092556,1.813129
84,11,23.541155,19.662554,2.636245
84,12,23.377718,20.24594,2.85414
84,13,23.485452,20.028722,2.647851
84,14,23.740752,19.810629,2.595706
84,15,23.682593,20.097377,2.507128
84,16,23.745579,19.663272,2.060713
84,17,23.70953,19.842327,1.9789
84,18,23.638042,19.962033,1.9384
84,19,23.666788,20.191343,2.226061
84,20,24.777805,20.597347,2.121244
84,21,24.532943,20.692806,2.591437
84,22,24.336499,20.690392,2.496855
84,23,24.029969,21.158954,2.372453
84,24,24.025358,20.934718,1.995795
84,25,24.142545,19.644735,2.50303
84,26,24.943637,20.753019,1.560915
84,27,25.113316,20.556995,1.756064
84,28,25.395577,20.809128,2.075023
84,29,25.1614,20.987723,2.181622
84,30,25.411659,20.810987,2.4071
84,31,25.906975,20.559935,1.692855
84,32,25.723387,20.848564,1.984285
84,33,25.545802,21.141742,2.233184
84,34,25.347914,21.359201,2.338242
85,1,19.795315,17.435221,1.647577
85,2,19.91488,15.600793,1.131425
85,3,19.759267,15.474837,1.240541
85,4,19.618559,15.799655,1.429456
85,5,19.528055,16.31751,2.022479
85,6,19.004477,16.70579,2.103886
85,7,19.568124,15.746179,1.554244
85,8,19.76791,15.566317,1.797576
85,9,19.54032,15.447335,1.503146
85,10,19.253455,15.110836,1.324743
85,11,19.454823,15.472878,1.118024
85,12,19.549446,15.042393,1.079391
85,13,19.809643,14.831192,1.125566
85,14,19.76827,14.998552,1.348744
85,15,19.514939,14.673839,1.059226
85,16,19.45091,14.6096,1.627311
85,17,19.206194,14.965974,1.030271
85,18,19.276974,15.046245,2.4555
85,19,19.202105,14.65646,2.011945
85,20,19.272237,15.182638,1.896481
85,21,18.74783,15.137324,1.945088
85,22,18.946635,15.344337,1.804788
85,23,18.996463,15.544608,2.064553
85,24,19.028727,15.307055,2.392691
85,25,19.501352,16.015699,1.383395
85,26,20.365424,16.202997,1.391607
85,27,20.39,15.933317,1.589723
85,28,20.544535,16.167288,1.219707
85,29,19.54391,15.457019,2.36631
85,30,19.223882,15.364113,2.532078
85,31,20.180436,15.551059,3.787053
85,32,19.879986,15.585459,3.343587
85,33,19.791533,16.390537,2.443291
85,34,20.265204,16.448889,3.033531
86,1,24.908853,17.438259,1.193637
86,2,24.274956,17.04053,1.425483
86,3,24.089415,16.556105,1.403959
86,4,24.877745,16.597898,1.597414
86,5,25.313396,16.880754,1.551388
86,6,24.933086,17.298319,1.12521
86,7,24.811343,16.662358,1.604846
86,8,25.432844,16.890942,1.801992
86,9,25.112676,16.957598,2.142916
86,10,24.517013,17.257822,1.607042
86,11,24.760224,17.043255,1.474686
86,12,24.593909,16.834004,1.802447
86,13,24.733585,16.629671,2.113753
86,14,24.623518,16.797408,2.483066
86,15,24.922038,16.394109,2.4775
86,16,25.340897,16.217668,2.374059
86,17,25.159564,15.947771,2.67524
86,18,25.353001,15.845963,2.343017
86,19,25.172397,15.626072,2.284021
86,20,25.646112,16.028348,2.174906
86,21,25.623985,15.869956,1.644759
86,22,25.286315,16.022665,2.145286
86,23,24.94743,16.367103,1.896659
86,24,24.477726,17.498014,2.183777
86,25,24.468683,16.653298,1.72863
86,26,24.275334,16.479232,2.674802
86,27,24.75448,16.708133,2.869295
86,28,24.547407,16.551911,2.734185
86,29,24.338566,17.020604,1.735776
86,30,24.17638,17.070629,3.032497
86,31,23.671669,17.360555,3.16044
86,32,24.258201,17.226273,3.561206
86,33,,,
86,34,,,
87,1,,,
87,2,16.883613,16.756472,1.075509
87,3,17.051058,16.644161,1.128166
87,4,16.556815,16.579391,1.088758
87,5,16.200613,17.607868,1.025465
87,6,16.69707,17.093185,1.319409
87,7,16.525831,16.911725,1.162711
87,8,16.793063,16.532662,1.420715
87,9,16.835219,16.716811,1.711021
87,10,16.13649,17.231545,1.624813
87,11,16.246987,16.702895,1.410933
87,12,15.949726,16.74528,1.080421
87,13,16.033794,16.324678,1.139796
87,14,16.716185,16.66975,1.638328
87,15,16.751833,16.302884,1.280452
87,16,17.09971,16.515485,1.727657
87,17,17.135348,16.590692,1.785853
87,18,17.358374,16.503368,1.871458
87,19,17.496878,16.016509,1.664993
87,20,17.569932,16.280979,1.859845
87,21,17.099404,16.398659,1.562213
87,22,17.486005,15.747152,1.540237
87,23,17.218918,15.886153,1.050866
87,24,17.050079,16.199072,1.330441
87,25,17.304451,15.301594,1.277624
87,26,17.197075,15.31458,1.30036
87,27,17.362247,15.598277,1.722576
87,28,17.632088,15.946796,2.22956
87,29,17.786137,15.572716,2.294903
87,30,17.968151,15.198235,2.486094
87,31,,,
87,32,,,
87,33,,,
87,34,18.044571,15.32622,3.124581
88,1,18.163784,24.003824,3.988644
88,2,18.722102,24.644338,1.165102
88,3,18.660658,24.639952,1.713021
88,4,18.580713,24.038608,1.268848
88,5,19.11845,24.310418,1.163677
88,6,18.773939,23.677241,1.285007
88,7,18.516678,23.174024,1.346227
88,8,19.332914,23.814232,1.862875
88,9,19.028862,23.890586,1.873979
88,10,,,
88,11,18.197292,22.780926,1.580453
88,12,19.051149,23.052556,1.923877
88,13,18.777953,22.603019,1.295283
88,14,19.247544,22.331699,1.720602
88,15,18.734548,22.407096,1.259097
88,16,19.259632,22.688869,2.138294
88,17,19.336349,22.36554,2.32629
88,18,19.191198,22.928023,2.593769
88,19,18.600429,22.70476,2.593934
88,20,18.795221,22.698135,2.229461
88,21,18.862196,22.526829,2.135047
88,22,18.585991,22.754447,1.882902
88,23,18.278664,22.491695,1.243805
88,24,18.258447,22.962185,1.814266
88,25,17.973651,24.0028,1.483819
88,26,19.743879,22.984112,2.761252
88,27,18.571726,23.673381,2.069096
88,28,18.556347,23.464307,2.280389
88,29,19.317533,23.296533,2.73699
88,30,19.424199,23.054492,2.438726
88,31,19.62183,23.068587,2.707007
88,32,19.577251,22.848018,2.934621
88,33,19.696491,22.60282,2.459611
88,34,19.715038,22.061026,2.441721
89,1,23.386658,21.002313,1.659007
89,2,23.567532,21.362706,1.605409
89,3,23.451828,21.45595,1.797671
89,4,23.26734,21.363747,1.397406
89,5,22.579177,21.646943,1.707183
89,6,22.921625,22.106908,1.609272
89,7,23.108511,21.527114,1.618829
89,8,22.877578,21.524019,2.708233
89,9,22.958005,21.274668,2.639494
89,10,23.022717,21.628981,2.711672
89,11,23.127839,21.922083,1.930665
89,12,22.631717,21.963281,1.812307
89,13,22.792297,21.310701,1.898711
89,14,22.881438,21.090522,2.486047
89,15,22.742689,20.991218,1.764086
89,16,23.035843,20.77001,2.549063
89,17,22.793976,20.933381,2.331147
89,18,22.546053,21.024563,2.753995
89,19,22.650021,20.653991,3.135604
89,20,22.551953,20.982185,2.950248
89,21,23.470835,20.528904,2.374129
